plate,mjd,fiberID,subClass
314,51641,243,K7
314,51641,281,K7
314,51641,290,F9
314,51641,305,G2
314,51641,314,G2
314,51641,315,F9
314,51641,316,F9
314,51641,325,F5
314,51641,334,M5
314,51641,339,M1
314,51641,341,A0
314,51641,343,G2
314,51641,351,A0
314,51641,356,F5
314,51641,357,F2
314,51641,358,F9
314,51641,360,F5
314,51641,384,F9
314,51641,417,G2
314,51641,425,G2
314,51641,440,F5
314,51641,487,A0
314,51641,498,M4
314,51641,544,A0
314,51641,545,F9
314,51641,572,G0
314,51641,582,F9
314,51641,593,F9
314,51641,598,A0
314,51641,601,A0
314,51641,621,K1
373,51788,255,M9
373,51788,272,F5
373,51788,274,K1
373,51788,282,M4
373,51788,291,F9
373,51788,294,F5
373,51788,301,F9
373,51788,308,K5
373,51788,309,M2
373,51788,321,K3
373,51788,322,K7
373,51788,336,F9
373,51788,348,F5
373,51788,349,F9
373,51788,352,M2
373,51788,368,F5
373,51788,379,M4
373,51788,392,F5
373,51788,395,A0
373,51788,396,K5
373,51788,400,A0
373,51788,401,F5
373,51788,405,M2
373,51788,411,M4
373,51788,412,K7
373,51788,413,M2
373,51788,418,A0
373,51788,428,K5
373,51788,434,K5
373,51788,440,K1
373,51788,452,F9
373,51788,459,K7
373,51788,462,A0
373,51788,465,K5
373,51788,466,G2
373,51788,469,M6
373,51788,478,F9
373,51788,487,G2
373,51788,492,F9
373,51788,510,M3
373,51788,517,K3
373,51788,524,F5
373,51788,529,G2
373,51788,542,G2
373,51788,544,M5
373,51788,548,F5
373,51788,551,M4
373,51788,552,M7
373,51788,556,K5
373,51788,560,A0
373,51788,565,A0
373,51788,567,M4
373,51788,572,M4
373,51788,573,K5
373,51788,575,M2
373,51788,576,K3
373,51788,582,K5
373,51788,587,M7
373,51788,590,A0
373,51788,594,A0
373,51788,600,A0
373,51788,601,F5
373,51788,605,A0
373,51788,606,M4
373,51788,612,A0
373,51788,614,F9
373,51788,620,M8
373,51788,622,K5
373,51788,625,K5
373,51788,633,A0
373,51788,635,K5
373,51788,638,A0
374,51791,2,F5
374,51791,10,F5
374,51791,25,M2
374,51791,31,K3
374,51791,38,F5
374,51791,39,F2
374,51791,50,A0
374,51791,62,K1
374,51791,69,F9
374,51791,76,M5
374,51791,77,M4
374,51791,79,F9
374,51791,81,K7
374,51791,102,F9
374,51791,103,A0
374,51791,107,K3
374,51791,116,M7
412,51936,101,M0
412,51942,101,K7
412,52250,101,F5
412,52254,101,K7
412,52250,102,K7
412,52258,102,K7
412,51931,103,M3
412,51871,106,K7
412,52235,107,M3
412,52258,107,M3
412,51936,108,M2
412,51942,108,M2
412,52250,109,M3
412,51931,110,K7
412,52254,110,M3
412,52254,111,F5
412,52258,112,F5
412,52235,113,K7
412,51871,114,M3
412,52250,121,F5
412,52254,121,M4
412,51871,125,K5
412,51942,125,M4
412,52235,126,F9
412,52254,126,F9
412,52250,127,K3
412,51936,128,K5
412,51871,131,F5
412,51936,131,M4
412,51942,131,M4
323,51615,148,K3
323,51615,149,K7
323,51615,150,M0
323,51615,151,K7
323,51615,152,M3
323,51615,153,K3
323,51615,154,K3
323,51615,155,K1
323,51615,156,A0
323,51615,157,F5
323,51615,158,K3
323,51615,159,K5
323,51615,160,A0p
323,51615,161,F9
323,51615,162,K3
323,51615,163,K7
323,51615,164,F5
323,51615,165,K5
323,51615,166,M1
323,51615,167,G0
323,51615,168,K1
323,51615,169,F5
323,51615,170,M1
323,51615,171,K3
323,51615,172,K5
323,51615,173,K3
323,51615,174,F5
323,51615,175,K1
323,51615,176,G2
323,51615,177,M1
323,51615,179,M0
323,51615,180,F9
323,51615,182,M0
323,51615,183,K5
323,51615,184,M1
323,51615,185,M2
323,51615,186,K7
323,51615,187,K5
323,51615,188,G2
323,51615,189,K5
323,51615,190,F9
323,51615,191,M2
323,51615,192,K5
323,51615,193,M0
323,51615,194,K7
323,51615,195,M2
323,51615,196,F5
323,51615,197,K7
323,51615,198,F9
323,51615,199,K5
323,51615,200,M1
323,51615,201,A0
323,51615,202,M3
323,51615,203,K3
323,51615,204,K7
323,51615,205,K7
323,51615,206,F5
323,51615,207,F9
323,51615,208,K1
323,51615,209,K5
323,51615,210,F9
323,51615,211,F5
323,51615,212,K3
323,51615,214,F9
323,51615,215,K7
323,51615,216,F5
323,51615,217,F5
323,51615,218,K5
323,51615,219,F9
323,51615,220,M0
323,51615,221,F9
323,51615,222,K3
323,51615,223,M2
323,51615,224,M0
323,51615,225,F5
323,51615,226,F9
323,51615,227,K5
323,51615,228,K3
323,51615,229,M3
323,51615,230,M0
323,51615,231,F9
323,51615,232,K3
323,51615,233,G0
323,51615,234,F2
323,51615,236,G2
323,51615,237,F9
323,51615,238,K7
323,51615,239,K7
323,51615,240,M0
323,51615,241,K7
323,51615,242,K7
323,51615,243,A0
323,51615,244,M0
323,51615,245,K1
323,51615,246,G2
323,51615,247,M0
323,51615,248,M3
323,51615,249,F9
323,51615,250,F2
323,51615,251,G2
323,51615,252,F9
323,51615,253,F5
323,51615,254,K3
323,51615,255,K7
323,51615,256,M1
323,51615,258,K3
323,51615,259,F5
323,51615,260,K7
323,51615,261,M2
323,51615,262,F9
323,51615,263,G2
323,51615,264,M0
323,51615,265,K7
323,51615,266,K3
323,51615,267,F9
323,51615,268,F5
323,51615,270,M0
323,51615,271,K3
323,51615,272,M0
323,51615,273,F5
323,51615,274,G2
323,51615,275,A0
323,51615,276,F2
323,51615,277,M3
323,51615,278,F9
323,51615,279,G0
323,51615,280,K5
323,51615,281,F5
323,51615,282,M0
323,51615,283,M1
323,51615,284,G2
323,51615,285,K7
323,51615,286,K3
323,51615,287,K3
323,51615,288,F9
323,51615,289,A0
323,51615,290,K3
323,51615,291,K3
323,51615,292,K1
323,51615,294,M3
323,51615,295,M0
323,51615,296,K5
323,51615,297,M2
323,51615,298,F9
323,51615,299,M3
323,51615,300,G2
323,51615,301,K7
323,51615,302,G0
323,51615,303,M0
323,51615,304,F2
323,51615,305,M0
323,51615,306,M2
323,51615,307,K7
323,51615,308,G2
323,51615,309,K5
323,51615,310,K7
323,51615,311,F5
323,51615,312,K7
323,51615,313,K7
323,51615,314,K1
323,51615,315,M0
323,51615,316,K5
323,51615,317,G0
323,51615,319,M3
323,51615,320,K5
323,51615,321,K7
323,51615,322,K5
375,52140,507,M9
375,52140,525,F5
375,52140,530,M3
375,52140,535,F9
375,52140,549,M8
375,52140,559,K7
375,52140,567,F5
375,52140,576,M6
375,52140,579,M6
375,52140,581,M7
375,52140,585,M0
375,52140,587,K7
375,52140,596,K7
375,52140,618,A0
375,52140,629,A0
375,52140,633,K5
375,52140,637,M1
376,52143,3,F5
376,52143,5,F9
376,52143,6,M3
376,52143,15,F5
376,52143,29,F5
376,52143,38,M0
376,52143,63,A0
376,52143,72,F5
376,52143,74,M4
376,52143,90,M2
376,52143,116,A0
376,52143,146,F5
376,52143,148,A0
376,52143,152,M8
376,52143,172,M3
376,52143,177,M4
376,52143,179,M6
376,52143,188,B9
376,52143,193,A0p
376,52143,209,F5
376,52143,219,A0
376,52143,221,A0p
376,52143,232,F2
376,52143,234,M2
376,52143,236,M4
376,52143,238,M3
376,52143,243,G2
376,52143,250,K3
376,52143,256,F5
376,52143,257,M5
376,52143,276,F5
376,52143,297,K5
376,52143,312,M3
376,52143,354,F9
376,52143,359,F9
412,51931,302,M4
412,51936,306,M5
412,51942,306,M3
412,52254,311,M4
412,52250,312,M4
412,51871,318,M4
412,52235,318,M3
285,51930,125,A0
285,51663,130,A0
285,51930,133,G0
285,51930,186,F5
285,51663,200,F5
285,51663,231,F5
285,51930,233,F5
285,51663,235,A0
285,51930,238,A0
285,51663,241,K5
285,51663,242,M1
285,51930,242,M1
285,51663,244,K5
285,51663,245,K5
285,51930,247,K5
285,51930,248,K1
285,51930,250,K5
285,51930,251,K7
285,51663,252,F9
285,51663,253,K1
285,51663,254,K7
285,51930,254,F9
285,51930,255,F9
285,51930,258,K5
285,51663,259,F9
285,51663,266,G0
285,51663,267,K1
285,51930,267,K1
285,51930,276,G0
285,51663,281,K3
285,51930,281,G2
285,51663,282,K5
285,51930,283,K5
285,51930,284,K1
285,51663,285,K1
285,51663,286,K5
285,51663,287,F9
285,51930,287,F9
285,51663,288,G0
285,51930,288,G0
285,51663,290,G2
285,51930,290,K5
285,51930,292,K3
285,51930,304,F9
285,51663,306,A0
285,51930,308,K7
285,51663,312,A0
285,51930,313,A0
285,51663,314,F9
285,51663,319,M0
285,51930,319,K5
285,51930,320,A0
285,51930,325,K5
285,51663,327,K5
285,51930,327,A0
285,51663,330,A0p
285,51930,331,M3
285,51663,333,F2
285,51930,335,G0
285,51663,338,M3
285,51663,341,F5
285,51663,349,A0
285,51930,352,A0
285,51930,356,F5
285,51663,357,A0p
285,51930,357,F5
285,51930,359,A0
285,51663,360,F5
328,52282,482,F9
328,52282,487,A0
328,52282,561,M8
328,52282,593,M1
328,52282,631,K3
329,52056,4,F5
329,52056,30,A0
329,52056,71,F5
329,52056,104,A0
329,52056,109,A0
329,52056,122,G2
329,52056,133,K3
329,52056,139,A0
329,52056,164,F5
329,52056,172,M1
329,52056,177,M0
329,52056,207,G2
329,52056,263,M7
329,52056,264,M2
329,52056,273,F5
329,52056,275,M8
329,52056,293,M7
329,52056,294,K5
329,52056,297,K7
329,52056,304,F5
329,52056,311,M6
329,52056,326,F5
329,52056,333,F2
329,52056,334,M4
329,52056,347,G2
380,51792,375,M6
380,51792,379,M9
380,51792,387,M1
380,51792,408,G2
380,51792,412,A0
380,51792,421,M3
380,51792,423,A0
380,51792,425,M0
380,51792,430,G2
380,51792,434,M7
380,51792,439,M2
380,51792,442,F9
380,51792,450,G0
380,51792,454,F9
380,51792,460,A0
380,51792,463,F5
380,51792,464,A0
380,51792,468,M8
380,51792,485,K7
380,51792,486,K5
380,51792,487,K5
380,51792,488,A0
380,51792,499,F9
380,51792,503,F5
380,51792,519,G2
380,51792,521,A0
380,51792,541,G2
380,51792,544,F5
380,51792,547,F2
380,51792,554,F5
380,51792,562,M7
380,51792,566,A0
380,51792,569,F9
380,51792,577,M4
380,51792,589,M4
380,51792,591,K3
380,51792,596,K5
380,51792,597,A0
380,51792,598,M7
380,51792,618,G2
380,51792,626,M6
380,51792,627,A0
380,51792,633,K3
380,51792,637,G2
381,51811,2,A0
381,51811,15,A0
381,51811,16,M7
381,51811,45,M2
381,51811,47,A0
381,51811,58,F5
381,51811,63,F5
381,51811,69,M8
381,51811,72,OB
381,51811,88,G2
381,51811,92,F5
381,51811,96,G2
381,51811,124,F9
381,51811,164,M7
381,51811,165,A0
381,51811,171,A0
381,51811,176,A0
381,51811,188,A0
381,51811,193,M2
381,51811,195,M2
381,51811,200,A0
381,51811,206,F5
381,51811,208,F5
381,51811,212,A0
381,51811,214,F9
381,51811,215,A0
381,51811,219,F2
412,51936,610,M3
412,51942,610,M3
412,52235,610,F9
412,52254,611,M4
412,52235,612,A0
412,52254,612,A0
412,52258,612,A0
412,51931,613,F9
412,51871,617,F9
412,52254,618,G2
412,52258,618,F9
412,52235,619,M4
412,51871,620,A0
412,51931,620,A0
412,52235,622,F5
412,52250,622,F5
412,52235,624,M6
412,52250,624,M6
412,52258,624,M6
412,52250,625,F9
412,51931,626,F9
412,51871,627,F5
412,52250,627,M3
412,52254,627,F9
412,51931,628,M6
412,51936,628,M6
412,51942,628,M5
412,51871,629,M6
412,51931,629,F5
412,51931,630,M3
412,51936,630,F9
412,51942,630,F9
412,52235,630,F9
412,52254,630,M6
412,52254,632,F5
412,52258,632,F9
412,51936,633,M4
412,52235,633,M4
412,52258,633,M3
412,51871,634,F9
412,52258,636,F5
412,51942,638,F5
412,51871,640,M3
413,51929,2,K3
413,51929,3,A0
413,51821,16,K1
413,51821,20,A0
413,51821,24,M7
413,51929,37,F9
413,51821,40,F9
413,51929,40,M7
413,51929,44,M5
413,51929,45,A0
413,51821,47,M3
413,51929,49,M7
413,51929,50,A0
413,51821,51,A0
287,52023,343,A0
287,52023,355,A0
287,52023,358,M3
287,52023,359,A0
287,52023,366,A0
287,52023,381,G2
287,52023,382,G2
287,52023,383,G2
287,52023,384,F5
287,52023,385,A0
287,52023,388,F5
287,52023,414,A0
287,52023,420,F5
287,52023,433,A0
287,52023,435,A0
287,52023,453,A0
287,52023,459,F2
287,52023,460,K5
287,52023,471,F5
287,52023,478,A0
287,52023,490,F9
287,52023,493,A0
287,52023,523,K5
287,52023,524,G0
287,52023,535,A0
287,52023,546,F5
287,52023,547,A0
287,52023,549,A0
287,52023,554,A0
287,52023,575,M2
287,52023,594,A0
287,52023,598,A0
287,52023,602,M8
288,52000,25,F5
288,52000,60,A0
288,52000,63,OB
288,52000,64,K7
288,52000,74,F5
288,52000,84,G2
288,52000,93,G2
288,52000,97,K5
288,52000,100,A0
288,52000,109,A0
288,52000,118,M2
288,52000,120,F5
288,52000,146,A0
288,52000,154,G2
288,52000,175,A0
288,52000,198,G2
288,52000,205,A0
330,52370,231,A0
330,52370,261,M1
330,52370,305,M8
330,52370,314,A0
330,52370,321,G0
330,52370,331,B6
330,52370,335,F5
330,52370,343,F5
330,52370,369,A0
330,52370,373,F9
330,52370,375,A0
330,52370,378,A0
330,52370,379,F5
330,52370,387,F9
330,52370,401,K3
330,52370,402,F9
330,52370,405,F5
330,52370,409,F5
330,52370,418,M2
330,52370,419,M0
330,52370,430,A0
330,52370,434,M8
330,52370,455,A0
330,52370,475,K5
330,52370,511,A0
330,52370,515,F9
330,52370,526,K1
330,52370,528,G2
330,52370,529,M4
330,52370,543,M4
330,52370,556,F9
330,52370,566,M0
330,52370,573,A0
330,52370,582,G0
330,52370,588,M3
330,52370,599,F5
330,52370,604,F5
330,52370,609,K5
330,52370,620,K3
330,52370,637,M4
330,52370,638,M1
330,52370,640,G2
331,52368,5,F5
331,52368,8,M7
331,52368,15,F9
331,52368,21,A0
331,52368,33,G0
331,52368,44,F5
331,52368,55,M8
331,52368,58,F5
331,52368,60,F5
331,52368,96,K5
382,51816,123,M0
382,51816,127,F9
382,51816,129,F9
382,51816,135,A0
382,51816,137,F9
382,51816,139,M8
382,51816,157,F5
382,51816,163,A0
382,51816,164,M6
382,51816,169,M7
382,51816,186,K3
382,51816,191,A0
382,51816,207,A0
382,51816,214,M3
382,51816,221,G2
382,51816,228,A0
382,51816,236,F9
382,51816,241,M4
382,51816,244,A0
382,51816,278,A0
382,51816,287,M5
382,51816,290,M4
382,51816,292,A0
382,51816,293,M2
382,51816,294,F5
382,51816,297,M1
382,51816,298,M7
382,51816,299,F5
382,51816,317,F9
382,51816,326,A0
382,51816,329,A0
382,51816,337,M4
382,51816,349,F5
382,51816,359,K3
382,51816,365,A0
382,51816,371,A0
382,51816,378,A0
382,51816,388,A0
382,51816,391,F5
382,51816,393,F5
382,51816,401,A0
382,51816,403,F9
382,51816,408,M1
382,51816,414,F5
382,51816,416,M2
382,51816,418,G2
382,51816,422,F2
382,51816,428,K3
382,51816,430,F5
382,51816,438,A0
382,51816,446,M8
382,51816,452,M4
382,51816,454,M2
382,51816,460,F2
382,51816,472,M9
382,51816,495,A0
382,51816,507,M4
382,51816,517,A0
382,51816,519,M3
382,51816,523,M1
382,51816,526,M4
382,51816,541,A0
382,51816,548,A0
382,51816,555,K5
382,51816,557,K5
382,51816,572,A0
382,51816,586,A0
382,51816,589,OB
382,51816,596,K5
382,51816,601,M2
382,51816,613,A0
382,51816,614,OB
382,51816,616,M3
382,51816,619,A0
413,51929,389,A0
413,51929,403,G2
413,51929,407,K3
413,51821,411,F5
413,51929,411,F5
413,51821,412,K5
413,51821,417,G2
413,51821,424,K7
413,51929,434,K7
413,51821,442,M9
413,51929,446,M8
413,51821,458,G0
413,51821,462,F9
413,51821,463,M2
413,51929,463,G2
413,51929,464,M4
413,51821,465,F9
413,51929,468,F9
413,51821,470,M4
413,51821,471,M3
413,51929,472,F9
413,51929,476,M3
413,51821,477,G0
413,51929,477,M4
413,51929,482,K7
413,51929,483,B6
413,51821,487,F9
413,51821,489,B6
413,51929,489,F9
413,51821,491,K7
413,51929,491,K7
413,51821,492,K7
413,51929,492,B6
413,51821,502,M3
413,51929,507,A0
413,51821,508,A0
413,51929,510,M3
413,51929,526,K7
413,51929,535,A0
413,51821,537,K7
413,51821,540,A0
413,51929,541,A0
413,51929,543,G2
413,51821,545,A0
413,51821,554,G2
413,51929,558,A0
413,51821,560,A0
413,51821,562,K5
413,51821,563,A0
413,51821,568,F9
286,51999,470,M0
286,51999,480,A0
286,51999,489,K1
286,51999,512,F5
286,51999,527,K5
286,51999,548,F5
286,51999,555,F5
286,51999,556,F5
286,51999,558,F5
286,51999,575,F5
286,51999,578,A0
286,51999,581,F9
286,51999,599,G2
286,51999,604,M5
286,51999,607,F5
286,51999,617,F9
287,52023,11,F5
287,52023,49,F5
287,52023,57,A0
287,52023,79,A0
287,52023,113,F9
287,52023,115,M8
287,52023,116,M4
287,52023,120,F5
287,52023,133,F5
287,52023,138,G0
287,52023,166,M6
287,52023,188,G0
287,52023,198,F5
287,52023,207,M3
287,52023,209,K5
287,52023,211,K1
287,52023,228,F9
287,52023,232,A0
287,52023,239,M3
287,52023,240,A0
287,52023,242,F5
287,52023,243,F5
287,52023,260,M3
287,52023,279,A0
287,52023,289,K1
287,52023,292,F5
287,52023,293,A0
287,52023,296,A0
287,52023,309,A0
287,52023,311,A0
287,52023,322,F5
287,52023,335,A0
331,52368,105,F9
331,52368,109,F5
331,52368,115,M8
331,52368,116,K7
331,52368,120,A0
331,52368,123,F5
331,52368,127,K7
331,52368,131,M1
331,52368,133,K5
331,52368,134,M4
331,52368,141,M7
331,52368,150,M7
331,52368,155,K3
331,52368,156,M3
331,52368,165,A0
331,52368,175,M1
331,52368,193,M9
331,52368,200,F9
331,52368,204,K5
331,52368,206,A0
331,52368,225,F5
331,52368,229,F2
331,52368,236,A0
331,52368,241,K7
331,52368,249,K7
331,52368,251,F5
331,52368,252,A0
331,52368,259,F5
331,52368,260,K5
331,52368,261,OB
331,52368,264,F2
331,52368,282,M7
331,52368,288,F5
331,52368,294,M1
331,52368,297,A0
331,52368,303,G0
331,52368,305,A0
331,52368,309,A0
331,52368,314,M7
331,52368,316,A0
331,52368,323,M7
331,52368,325,A0
331,52368,344,F5
331,52368,348,F5
331,52368,352,M3
331,52368,353,F2
331,52368,360,M7
331,52368,367,A0
331,52368,375,F5
331,52368,383,M0
331,52368,396,M7
331,52368,434,A0
331,52368,437,K5
331,52368,474,M4
331,52368,489,A0
331,52368,498,K5
331,52368,501,A0
331,52368,504,A0
331,52368,507,F9
331,52368,523,K5
331,52368,526,F9
331,52368,530,A0p
331,52368,531,A0
331,52368,540,M1
331,52368,545,F5
331,52368,550,A0
331,52368,557,A0
331,52368,566,A0
331,52368,595,A0
382,51816,623,M9
382,51816,625,F5
382,51816,629,F5
382,51816,640,M0
383,51818,8,F9
383,51818,28,M3
383,51818,29,F5
383,51818,34,F5
383,51818,37,A0
383,51818,46,F5
383,51818,54,F5
383,51818,62,F5
383,51818,69,M8
383,51818,75,G0
383,51818,77,F5
383,51818,80,A0
383,51818,84,A0
383,51818,88,F5
383,51818,90,K5
383,51818,92,F5
383,51818,94,A0
383,51818,105,K5
383,51818,113,A0
383,51818,131,F5
383,51818,146,A0
383,51818,148,M3
383,51818,153,F5
383,51818,154,A0
383,51818,166,M3
383,51818,167,F2
383,51818,175,G2
383,51818,182,M3
383,51818,195,M6
383,51818,213,K5
383,51818,221,K7
383,51818,256,K1
383,51818,258,G0
383,51818,295,F5
383,51818,307,G0
383,51818,314,F5
383,51818,341,K5
383,51818,346,A0
383,51818,378,A0
383,51818,385,K7
383,51818,386,M0
383,51818,419,F5
383,51818,427,A0
383,51818,429,M1
383,51818,432,M4
383,51818,440,K7
383,51818,443,F2
383,51818,466,M1
383,51818,469,K3
383,51818,471,G0
383,51818,486,F9
383,51818,488,M5
383,51818,490,F5
414,51901,260,M4
414,51869,269,M7
414,51901,275,F9
414,51869,276,M4
414,51901,276,A0
414,51901,277,M7
414,51869,280,M5
414,51901,282,G2
414,51869,283,F5
414,51901,285,M2
414,51901,288,G2
414,51901,289,F5
414,51901,292,F5
414,51869,297,M3
414,51869,300,F2
414,51901,305,M3
414,51869,307,G2
414,51869,310,G2
414,51901,316,F5
414,51869,320,M2
414,51869,322,K1
414,51869,332,F5
414,51901,340,F9
414,51869,343,F9
414,51901,346,K1
414,51901,360,F5
414,51869,365,K5
414,51869,371,F5
414,51869,373,F5
414,51901,383,F5
414,51901,392,F5
414,51901,395,K5
414,51901,401,A0
414,51901,408,M4
414,51869,425,M4
414,51869,427,F5
414,51869,441,G2
414,51901,442,F9
414,51901,449,A0
414,51901,465,M4
414,51869,469,F9
414,51901,473,A0
414,51901,474,M7
414,51869,476,A0
414,51869,488,M4
414,51869,489,M7
414,51901,490,F9
414,51869,495,F5
414,51901,495,A0
414,51901,497,OB
414,51869,507,A0
414,51869,510,OB
291,51928,188,F2
291,51660,201,G2
291,51660,210,A0
291,51928,210,A0
291,51928,220,G2
291,51928,221,A0
291,51928,224,A0
291,51660,231,F2
291,51660,236,A0
291,51928,236,G2
291,51660,237,A0
291,51660,238,G2
291,51660,242,F9
291,51928,250,F9
291,51660,263,F2
291,51928,269,F2
291,51660,274,F5
291,51928,274,F5
291,51660,280,F5
291,51928,280,F5
291,51928,284,F5
291,51660,285,F5
291,51928,310,F2
291,51660,311,F2
291,51660,314,M2
291,51660,316,F9
291,51928,316,F2
291,51928,321,F9
291,51660,322,F9
291,51928,327,A0
291,51660,329,M4
291,51660,339,A0
291,51928,340,M4
291,51928,355,A0
291,51660,356,K3
291,51660,357,A0
291,51928,360,K3
291,51660,365,F9
291,51928,374,F9
291,51928,384,F2
291,51928,388,A0
291,51660,396,F5
291,51660,399,F2
334,51993,237,G2
334,51993,260,A0
334,51993,267,A0
334,51993,268,M4
334,51993,272,A0
334,51993,277,A0
334,51993,278,F2
334,51993,282,F9
334,51993,308,A0
334,51993,309,M8
334,51993,312,M9
334,51993,314,M3
334,51993,320,M3
334,51993,328,F5
334,51993,332,A0
334,51993,333,A0
334,51993,340,M9
334,51993,363,A0
334,51993,375,F5
334,51993,379,M3
334,51993,386,F5
334,51993,389,M9
334,51993,404,M7
334,51993,408,A0p
334,51993,409,F5
334,51993,413,M5
334,51993,414,F5
334,51993,420,M0V
334,51993,421,K1
334,51993,429,M2
334,51993,433,F5
334,51993,435,A0
334,51993,449,F9
334,51993,451,M3
334,51993,452,G0
334,51993,456,F5
334,51993,461,F9
334,51993,462,F2
334,51993,465,M7
334,51993,470,A0
334,51993,473,M3
334,51993,485,A0
334,51993,490,G2
334,51993,492,K7
334,51993,494,M0V
334,51993,495,K5
334,51993,500,M0
334,51993,507,M8
334,51993,512,A0
334,51993,517,M3
334,51993,528,M0
334,51993,541,A0
334,51993,543,G0
334,51993,547,F5
334,51993,558,F5
334,51993,582,F5
334,51993,592,M0
334,51993,596,A0
334,51993,606,M0
334,51993,610,K7
334,51993,613,M7
334,51993,614,A0
334,51993,625,A0
334,51993,639,F5
335,52000,1,A0
335,52000,8,F5
335,52000,36,F5
335,52000,43,G2
335,52000,87,A0
385,51877,624,OB
385,51783,626,K5
385,51877,627,M3
385,51783,628,M3
385,51877,628,K5
385,51783,629,F9
385,51877,630,F9
385,51877,632,M8
385,51877,633,G2
385,51783,635,M8
385,51877,636,G0
385,51783,637,G2
385,51783,639,G0
386,51788,3,OB
386,51788,7,M4
386,51788,9,F2
386,51788,18,A0
386,51788,21,K3
386,51788,41,M7
386,51788,45,F5
386,51788,73,M2
386,51788,100,F5
386,51788,102,F5
386,51788,109,K7
386,51788,119,M7
386,51788,123,M4
386,51788,177,M6
386,51788,178,M4
386,51788,181,G0
386,51788,184,M7
386,51788,187,F2
386,51788,190,M2
386,51788,192,F5
386,51788,198,G0
386,51788,210,A0
386,51788,228,M6
386,51788,233,M1
386,51788,236,M2
386,51788,241,M3
386,51788,243,A0p
386,51788,259,M8
386,51788,260,A0
386,51788,262,K5
386,51788,265,F5
386,51788,267,F5
386,51788,275,F5
386,51788,276,M9
386,51788,277,M7
386,51788,279,M0
386,51788,293,G2
386,51788,294,F5
386,51788,309,A0
386,51788,319,F9
386,51788,322,A0
386,51788,323,K3
386,51788,328,G2
386,51788,340,G2
386,51788,345,A0
386,51788,347,G2
386,51788,353,M5
386,51788,366,M6
386,51788,378,A0
386,51788,381,F2
386,51788,390,M8
386,51788,391,G2
386,51788,400,F5
386,51788,401,F5
386,51788,411,A0
386,51788,425,F5
386,51788,434,M4
386,51788,435,K1
386,51788,437,M3
386,51788,444,A0
386,51788,454,F5
386,51788,456,M1
386,51788,467,F9
386,51788,470,K5
386,51788,476,F2
415,51879,401,M1
415,51810,403,M3
415,51879,403,K5
415,51810,410,M8
415,51879,410,M3
415,51810,414,K5
415,51879,417,M8
415,51810,419,M1
415,51810,421,A0
415,51879,422,M4
415,51879,426,B6
415,51810,430,M4
415,51810,431,OB
415,51879,439,F9
415,51810,440,F9
415,51810,447,G2
415,51879,457,G2
415,51879,462,M3
415,51810,473,M4
415,51879,481,G2
415,51810,488,A0
415,51879,499,A0
415,51810,500,G2
415,51810,516,B9
415,51879,519,B9
415,51879,524,M0
415,51879,527,M9
415,51810,529,M9
415,51810,533,M0
415,51879,536,F9
415,51810,537,F9
415,51810,549,M4
415,51810,561,M1
415,51810,565,M5
415,51879,566,M5
415,51810,572,F9
289,51990,80,F2
289,51990,93,A0
289,51990,100,A0
289,51990,101,A0
289,51990,104,A0
289,51990,117,M0V
289,51990,141,A0
289,51990,157,M8
289,51990,158,F2
289,51990,176,F2
289,51990,180,M6
289,51990,182,A0
289,51990,187,G0
289,51990,204,OB
289,51990,240,F9
289,51990,242,F5
289,51990,248,A0
289,51990,253,A0
289,51990,258,F5
289,51990,268,A0
289,51990,269,A0
289,51990,280,A0
289,51990,289,A0
289,51990,294,A0
289,51990,299,A0
289,51990,300,A0
289,51990,313,M5
289,51990,319,A0
289,51990,342,A0
289,51990,346,A0
289,51990,355,A0
289,51990,364,F5
289,51990,373,A0
289,51990,377,A0
289,51990,387,A0
289,51990,398,M1
289,51990,401,A0
289,51990,402,A0p
289,51990,411,F5
289,51990,415,A0
289,51990,424,A0
289,51990,428,A0
289,51990,431,M2
289,51990,436,F5
289,51990,437,A0
289,51990,439,M2
289,51990,449,F5
289,51990,459,A0
289,51990,470,A0
289,51990,471,B6
289,51990,488,M8
289,51990,489,A0
289,51990,497,M5
289,51990,499,G2
289,51990,508,F5
289,51990,512,M5
289,51990,519,M2
289,51990,521,G0
289,51990,525,K5
289,51990,532,A0
289,51990,534,A0
289,51990,536,M9
289,51990,547,F5
289,51990,564,OB
289,51990,582,F9
289,51990,584,A0
332,52367,494,A0
332,52367,501,F5
332,52367,517,A0
332,52367,522,M6
332,52367,523,M9
332,52367,529,OB
332,52367,538,F5
332,52367,540,M4
332,52367,547,M4
332,52367,555,A0p
332,52367,574,F5
332,52367,575,F5
332,52367,584,K1
332,52367,589,A0
332,52367,593,A0
332,52367,607,M8
332,52367,626,A0
333,52313,5,A0
333,52313,24,A0
333,52313,32,M3
333,52313,44,A0
333,52313,67,A0
333,52313,79,A0
333,52313,97,M2
333,52313,128,M5
333,52313,130,F5
333,52313,132,A0
333,52313,133,F5
333,52313,135,G2
333,52313,143,G0
333,52313,168,A0
333,52313,174,A0
333,52313,190,A0
333,52313,191,A0
333,52313,193,F9
333,52313,199,OB
333,52313,221,K3
333,52313,237,A0
333,52313,241,M8
333,52313,279,M8
333,52313,282,G2
333,52313,294,F2
333,52313,311,A0
333,52313,313,M7
333,52313,322,A0
333,52313,323,K5
333,52313,326,F5
333,52313,330,M8
333,52313,331,F5
385,51877,117,F5
385,51877,122,M2
